timestamp,revid,parentid,sock,user,page,message
2015-08-25T13:01:01+00:00,677777468,677777342,1,Rochound57,KeyBank,
2015-08-25T13:00:04+00:00,677777342,676586947,1,Rochound57,KeyBank,
2015-08-25T12:56:52+00:00,677776960,677776839,1,Rochound57,Capital District (New York),
2015-08-25T12:55:48+00:00,677776839,677776549,1,Rochound57,Capital District (New York),
2015-08-25T12:53:11+00:00,677776549,677776167,1,Rochound57,Capital District (New York),/* Alternative names */
2015-08-25T12:50:40+00:00,677776167,677775375,1,Rochound57,Capital District (New York),/* Downtown revival */
2015-08-25T12:45:51+00:00,677775375,677775052,1,Rochound57,Capital District (New York),
2015-08-25T12:43:54+00:00,677775052,677774940,1,Rochound57,Capital District (New York),/* Alternative names */
2015-08-25T12:43:11+00:00,677774940,677774808,1,Rochound57,Capital District (New York),
2015-08-25T12:42:23+00:00,677774808,676597127,1,Rochound57,Capital District (New York),
2015-08-20T19:33:05+00:00,677044470,677044299,1,Rochound57,Crossgates Mall,
2015-08-20T19:31:41+00:00,677044299,677044020,1,Rochound57,Crossgates Mall,
2015-08-20T19:29:18+00:00,677044020,677043726,1,Rochound57,Crossgates Mall,
2015-08-20T19:26:48+00:00,677043726,677027582,1,Rochound57,Crossgates Mall,
2015-08-20T17:13:23+00:00,677027582,677027330,1,Rochound57,Crossgates Mall,
2015-08-20T17:11:15+00:00,677027330,676814171,1,Rochound57,Crossgates Mall,
2015-08-18T09:13:54+00:00,676647408,676530821,1,Rochound57,Crossgates Mall,/* Former anchors */
2015-08-17T23:55:59+00:00,676592506,676592235,1,Rochound57,Capital District (New York),
2015-08-17T23:53:17+00:00,676592235,676592126,1,Rochound57,Capital District (New York),
2015-08-17T23:52:08+00:00,676592126,676591479,1,Rochound57,Capital District (New York),
2015-08-17T23:46:13+00:00,676591479,676591335,1,Rochound57,Capital District (New York),/* Rise of the Suburbs */
2015-08-17T23:44:37+00:00,676591335,676591098,1,Rochound57,Capital District (New York),/* Rise of the Suburbs */
2015-08-17T23:42:23+00:00,676591098,676591032,1,Rochound57,Capital District (New York),/* Rise of the Suburbs */
2015-08-17T23:41:52+00:00,676591032,676590934,1,Rochound57,Capital District (New York),/* Urban decline and rise of the suburbs */
2015-08-17T23:40:48+00:00,676590934,676590783,1,Rochound57,Capital District (New York),/* Urban decline and rise of the suburbs */
2015-08-17T23:39:29+00:00,676590783,676590686,1,Rochound57,Capital District (New York),/* Urban decline and rise of the suburbs */
2015-08-17T23:38:37+00:00,676590686,676590433,1,Rochound57,Capital District (New York),/* Urban decline and rise of the suburbs */
2015-08-17T23:36:10+00:00,676590433,676590262,1,Rochound57,Capital District (New York),/* Urban decline and rise of the suburbs */
2015-08-17T23:34:34+00:00,676590262,676589953,1,Rochound57,Capital District (New York),/* Urban decline and rise of the suburbs */
2015-08-17T23:31:47+00:00,676589953,676589813,1,Rochound57,Capital District (New York),/* Urban decline and rise of the suburbs */
2015-08-17T23:29:06+00:00,676589680,676588131,1,Rochound57,Capital District (New York),/* Urban decline and rise of the suburbs */
2015-08-17T23:22:31+00:00,676588954,676571947,1,Rochound57,"Albany, New York",
2015-08-17T23:14:46+00:00,676588131,676588060,1,Rochound57,Capital District (New York),/* Etymology */
2015-08-17T23:14:05+00:00,676588060,676587861,1,Rochound57,Capital District (New York),/* Etymology */
2015-08-17T23:12:08+00:00,676587861,676586291,1,Rochound57,Capital District (New York),/* Etymology */
2015-08-17T23:09:45+00:00,676587563,676568929,1,Rochound57,International Paper,
2015-08-17T23:07:05+00:00,676587188,637972856,1,Rochound57,CommerceHub,
2015-08-17T23:00:28+00:00,676586291,676586185,1,Rochound57,Capital District (New York),/* Alternative names */
2015-08-17T22:59:36+00:00,676586185,676585466,1,Rochound57,Capital District (New York),
2015-08-17T22:58:01+00:00,676585991,676585602,1,Rochound57,User talk:Rochound57,"/* Rochound57, you are invited to the Teahouse! */"
2015-08-17T22:54:38+00:00,676585602,676585491,1,Rochound57,User talk:Rochound57,
2015-08-17T22:53:13+00:00,676585466,676573787,1,Rochound57,Capital District (New York),
2015-08-17T22:42:27+00:00,676583949,676583896,1,Rochound57,Verizon New York,
2015-08-17T22:42:03+00:00,676583896,676577027,1,Rochound57,Verizon New York,
2015-08-17T22:36:41+00:00,676583289,676583200,1,Rochound57,American Express,/* Early history */
2015-08-17T22:35:52+00:00,676583200,676583100,1,Rochound57,American Express,/* Early history */
2015-08-17T22:35:01+00:00,676583100,676582730,1,Rochound57,American Express,
2015-08-17T22:31:32+00:00,676582730,676582653,1,Rochound57,American Express,
2015-08-17T22:30:52+00:00,676582653,676576348,1,Rochound57,American Express,
2015-08-17T22:28:29+00:00,676582410,676582384,1,Rochound57,User talk:Rochound57,
2015-08-17T22:28:17+00:00,676582384,676576883,1,Rochound57,User talk:Rochound57,/* August 2015 */
2015-08-17T21:24:35+00:00,676574708,676574586,1,Rochound57,FYE (retailer),
2015-08-17T21:23:34+00:00,676574586,676574215,1,Rochound57,FYE (retailer),
2015-08-17T21:20:34+00:00,676574215,676573172,1,Rochound57,FYE (retailer),
2015-08-17T21:19:25+00:00,676574087,676573998,1,Rochound57,GlobalFoundries,
2015-08-17T21:18:46+00:00,676573998,675472812,1,Rochound57,GlobalFoundries,
2015-08-17T21:17:11+00:00,676573787,676572820,1,Rochound57,Capital District (New York),
2015-08-17T21:12:39+00:00,676573172,676573077,1,Rochound57,FYE (retailer),
2015-08-17T21:11:59+00:00,676573077,676573059,1,Rochound57,FYE (retailer),
2015-08-17T21:11:48+00:00,676573059,676573012,1,Rochound57,FYE (retailer),
2015-08-17T21:11:31+00:00,676573012,656043371,1,Rochound57,FYE (retailer),
2015-08-17T21:09:52+00:00,676572820,676572506,1,Rochound57,Capital District (New York),
2015-08-17T21:07:04+00:00,676572506,676572373,1,Rochound57,Capital District (New York),
2015-08-17T21:05:55+00:00,676572373,676572127,1,Rochound57,Capital District (New York),
2015-08-17T21:05:04+00:00,676572270,676569239,1,Rochound57,American Express,
2015-08-17T21:03:51+00:00,676572127,676570712,1,Rochound57,Capital District (New York),
2015-08-17T21:02:32+00:00,676571947,676115080,1,Rochound57,"Albany, New York",
2015-08-17T21:00:41+00:00,676571703,676571563,1,Rochound57,KeyBank,
2015-08-17T20:59:42+00:00,676571563,676571411,1,Rochound57,KeyBank,
2015-08-17T20:58:40+00:00,676571411,676571182,1,Rochound57,KeyBank,
2015-08-17T20:56:42+00:00,676571182,676571014,1,Rochound57,KeyBank,
2015-08-17T20:55:22+00:00,676571014,676570904,1,Rochound57,KeyBank,
2015-08-17T20:54:38+00:00,676570904,662336792,1,Rochound57,KeyBank,
2015-08-17T20:53:15+00:00,676570712,676570471,1,Rochound57,Capital District (New York),
2015-08-17T20:51:10+00:00,676570471,676569734,1,Rochound57,Capital District (New York),
2015-08-17T20:50:12+00:00,676570355,676570119,1,Rochound57,Verizon New York,
2015-08-17T20:48:07+00:00,676570119,675611024,1,Rochound57,Verizon New York,
2015-08-17T20:44:37+00:00,676569734,676569672,1,Rochound57,Capital District (New York),
2015-08-17T20:44:14+00:00,676569672,676569510,1,Rochound57,Capital District (New York),
2015-08-17T20:42:54+00:00,676569510,676569401,1,Rochound57,Capital District (New York),
2015-08-17T20:42:08+00:00,676569401,676568759,1,Rochound57,Capital District (New York),
2015-08-17T20:40:41+00:00,676569239,676200368,1,Rochound57,American Express,
2015-08-17T20:39:53+00:00,676569133,676569054,1,Rochound57,General Electric,
2015-08-17T20:39:15+00:00,676569054,676135259,1,Rochound57,General Electric,
2015-08-17T20:38:23+00:00,676568929,676568897,1,Rochound57,International Paper,
2015-08-17T20:38:07+00:00,676568897,663073298,1,Rochound57,International Paper,
2015-08-17T20:37:03+00:00,676568759,676568717,1,Rochound57,Capital District (New York),
2015-08-17T20:36:41+00:00,676568717,676568288,1,Rochound57,Capital District (New York),
2015-08-17T20:33:29+00:00,676568288,676568185,1,Rochound57,Capital District (New York),/* Etymology */
2015-08-17T20:32:50+00:00,676568185,676568016,1,Rochound57,Capital District (New York),/* Etymology */
2015-08-17T20:31:27+00:00,676568016,676567958,1,Rochound57,Capital District (New York),/* Etymology */
2015-08-17T20:31:08+00:00,676567958,676567723,1,Rochound57,Capital District (New York),/* Etymology */
2015-08-17T20:29:18+00:00,676567723,676567642,1,Rochound57,Capital District (New York),
2015-08-17T20:28:41+00:00,676567642,676567417,1,Rochound57,Capital District (New York),
2015-08-17T20:26:59+00:00,676567417,676566550,1,Rochound57,Capital District (New York),
2015-08-17T20:20:49+00:00,676566550,676565848,1,Rochound57,Capital District (New York),
2015-08-17T20:15:24+00:00,676565848,676565595,1,Rochound57,Capital District (New York),
2015-08-17T20:13:31+00:00,676565595,676565202,1,Rochound57,Capital District (New York),
2015-08-17T20:11:55+00:00,676565202,676565056,1,Rochound57,Capital District (New York),
2015-08-17T20:10:35+00:00,676565056,676564684,1,Rochound57,Capital District (New York),
2015-08-17T20:08:10+00:00,676564684,676564392,1,Rochound57,Capital District (New York),
2015-08-17T20:06:07+00:00,676564392,676546940,1,Rochound57,Capital District (New York),
2015-08-17T19:59:40+00:00,676563385,676563335,1,Rochound57,Combined statistical area,
2015-08-17T19:59:21+00:00,676563335,676563304,1,Rochound57,Combined statistical area,
2015-08-17T19:59:07+00:00,676563304,676563251,1,Rochound57,Combined statistical area,
2015-08-17T19:58:47+00:00,676563251,676538514,1,Rochound57,Combined statistical area,
2015-08-17T18:06:23+00:00,676546940,676542252,1,Rochound57,Capital District (New York),/* Alternative names */
2015-08-17T17:27:48+00:00,676542252,676542219,1,Rochound57,Capital District (New York),
2015-08-17T17:27:28+00:00,676542219,676541245,1,Rochound57,Capital District (New York),
2015-08-17T17:19:39+00:00,676541245,676541138,1,Rochound57,Capital District (New York),
2015-08-17T17:18:46+00:00,676541138,676540820,1,Rochound57,Capital District (New York),
2015-08-17T17:15:53+00:00,676540820,676540760,1,Rochound57,Capital District (New York),
2015-08-17T17:15:16+00:00,676540760,676540110,1,Rochound57,Capital District (New York),
2015-08-17T17:09:25+00:00,676540110,676539935,1,Rochound57,Capital District (New York),
2015-08-17T17:08:00+00:00,676539935,676539056,1,Rochound57,Capital District (New York),
2015-08-17T17:00:47+00:00,676539056,676538894,1,Rochound57,Capital District (New York),
2015-08-17T16:59:30+00:00,676538894,676538599,1,Rochound57,Capital District (New York),
2015-08-17T16:57:10+00:00,676538599,676537731,1,Rochound57,Capital District (New York),
2015-08-17T16:56:28+00:00,676538514,676538239,1,Rochound57,Combined statistical area,
2015-08-17T16:53:58+00:00,676538239,674158595,1,Rochound57,Combined statistical area,
2015-08-17T16:49:53+00:00,676537731,676537558,1,Rochound57,Capital District (New York),
2015-08-17T16:48:06+00:00,676537558,676537256,1,Rochound57,Capital District (New York),
2015-08-17T16:45:29+00:00,676537256,676537126,1,Rochound57,Capital District (New York),
2015-08-17T16:44:06+00:00,676537126,676537039,1,Rochound57,Capital District (New York),
2015-08-17T16:43:20+00:00,676537039,676536791,1,Rochound57,Capital District (New York),
2015-08-17T16:41:23+00:00,676536791,676536423,1,Rochound57,Capital District (New York),
2015-08-17T16:38:24+00:00,676536423,676536236,1,Rochound57,Capital District (New York),/* Metropolitan and micropolitan statistical areas */
2015-08-17T16:37:00+00:00,676536236,676535722,1,Rochound57,Capital District (New York),
2015-08-17T16:33:13+00:00,676535722,676534997,1,Rochound57,Capital District (New York),/* Metropolitan and micropolitan statistical areas */
2015-08-17T16:27:55+00:00,676534997,676534594,1,Rochound57,Capital District (New York),/* Etymology */
2015-08-17T16:25:01+00:00,676534594,676534456,1,Rochound57,Capital District (New York),
2015-08-17T16:24:03+00:00,676534456,676534359,1,Rochound57,Capital District (New York),
2015-08-17T16:23:26+00:00,676534359,676534244,1,Rochound57,Capital District (New York),
2015-08-17T16:22:33+00:00,676534244,676533990,1,Rochound57,Capital District (New York),
2015-08-17T16:20:53+00:00,676533990,676533951,1,Rochound57,Capital District (New York),
2015-08-17T16:20:38+00:00,676533951,676533804,1,Rochound57,Capital District (New York),
