timestamp,revid,parentid,sock,user,page,message
2024-02-22T19:13:51+00:00,1209608719,1209608316,1,Zzremin,User talk:GoingBatty,/* Sorry */ Reply
2024-02-22T17:50:57+00:00,1209595596,1207856828,1,Zzremin,User talk:Wikishovel,/* Hello */ new section
2024-02-22T12:10:34+00:00,1209545750,1209301153,1,Zzremin,User talk:GoingBatty,/* Sorry */ new section
2024-02-22T03:07:10+00:00,1209479518,1209474667,1,Zzremin,User talk:Zzremin,/* Re:Your email */ Reply
2024-02-21T14:39:10+00:00,1209357782,1209084233,1,Zzremin,Wikipedia:WikiProject Wikipedia/Assessment,/* Requesting an assessment */
2024-02-18T15:04:12+00:00,1208698744,1208696709,1,Zzremin,User talk:Zzremin,/* February 2024 */ Reply
2024-02-18T14:27:02+00:00,1208691079,1208690653,1,Zzremin,Wikipedia:Help desk,"/* Please, help! */ Reply"
2024-02-18T12:11:28+00:00,1208666227,1208665950,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-18T12:06:31+00:00,1208665309,1208664186,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-18T11:15:59+00:00,1208656904,1208650086,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-18T11:10:13+00:00,1208655958,1208587187,1,Zzremin,Wikipedia:Help desk,"/* Please, help! */ new section"
2024-02-18T08:55:05+00:00,1208634892,1208634813,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-18T08:54:38+00:00,1208634813,1208588216,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-17T22:58:04+00:00,1208540517,1208539988,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-17T22:56:23+00:00,1208540104,1208523411,1,Zzremin,Wikipedia:Teahouse,/* Please check my article */ new section
2024-02-17T22:52:34+00:00,1208539188,1208538621,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-17T22:45:45+00:00,1208537778,1208537189,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-17T22:37:51+00:00,1208535940,1208535103,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-17T22:02:20+00:00,1208528562,1206850352,1,Zzremin,User talk:Hoary,"/* Please, help me! */ new section"
2024-02-17T22:01:12+00:00,1208528358,1208528195,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-17T22:00:17+00:00,1208528195,1208441386,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-17T21:51:56+00:00,1208526562,1208522958,1,Zzremin,User talk:Star Mississippi,"/* Please, help me! */ Reply"
2024-02-17T20:15:23+00:00,1208506401,1208446757,1,Zzremin,User talk:Star Mississippi,"/* Please, help me! */ new section"
2024-02-17T14:33:49+00:00,1208441386,1208441307,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-17T14:33:11+00:00,1208441307,1208436872,1,Zzremin,User talk:Zzremin,/* Although accepted */ Reply
2024-02-17T10:12:07+00:00,1208399733,1207667940,1,Zzremin,Talk:Wikimedia Foundation,/* Injustice in Russian Wikipedia */ new section
2024-02-17T07:21:25+00:00,1208372409,1208372196,1,Zzremin,Wikipedia:WikiProject Articles for creation/Help desk,"/* 05:40, 17 February 2024 review of submission by Zzremin */ Reply"
2024-02-17T06:43:46+00:00,1208366475,1207865403,1,Zzremin,Wikipedia:Conflict of interest/Noticeboard,/* Please help me! */ new section
2024-02-17T05:39:59+00:00,1208356600,1208350746,1,Zzremin,Wikipedia:WikiProject Articles for creation/Help desk,Requesting assistance regarding [[Egov.press]]
2024-02-17T05:30:59+00:00,1208355198,1208334337,1,Zzremin,User talk:Zzremin,/* Your submission at Articles for creation: Egov.press has been accepted */ Reply
2024-02-16T21:17:57+00:00,1208237464,1208236006,1,Zzremin,Wikipedia:Teahouse,"/* Please, help me! */ new section"
2024-02-15T19:56:46+00:00,1207811567,1207785357,1,Zzremin,User talk:Theroadislong,/* Please help me */ new section
2024-02-15T16:00:06+00:00,1207739070,1207726601,1,Zzremin,Wikipedia:Teahouse,/* Please check my revised article! */ new section
2024-02-15T10:47:30+00:00,1207661758,1207660612,1,Zzremin,Wikipedia:Teahouse,/* Please help me! */ Reply
2024-02-15T09:44:23+00:00,1207647836,1207645948,1,Zzremin,User talk:Zzremin,/* Managing a conflict of interest */ Reply
2024-02-15T09:31:09+00:00,1207644761,1207642019,1,Zzremin,Wikipedia:Teahouse,/* Please help me! */ new section
2024-02-15T08:58:57+00:00,1207639034,1207638788,1,Zzremin,Wikipedia:Teahouse,/* Please check my article */ Reply
2024-02-15T08:57:46+00:00,1207638788,1207637570,1,Zzremin,Wikipedia:Teahouse,/* Please check my article */
2024-02-15T08:51:48+00:00,1207637570,1207633798,1,Zzremin,Wikipedia:Teahouse,/* Please check my article */ Reply
