timestamp,revid,parentid,sock,user,page,message
2016-07-18T12:51:17+00:00,730347778,730347569,1,Mousumiwebstep,User talk:Mousumiwebstep,/* Webstep Technologies Pvt. Ltd. */
2016-07-18T12:49:28+00:00,730347569,730347430,1,Mousumiwebstep,User talk:Mousumiwebstep,/* Webstep Technologies Pvt. Ltd. */
2016-07-18T12:48:13+00:00,730347430,730347286,1,Mousumiwebstep,User talk:Mousumiwebstep,/* Webstep Technologies Pvt. Ltd. ! */
2016-07-18T12:46:54+00:00,730347286,720522323,1,Mousumiwebstep,User talk:Mousumiwebstep,/* Welcome! */
2016-08-29T05:51:27+00:00,736688945,736688199,1,Agsureka,User talk:Snowycats,/* Buddhi Yoga - Review of a new wiki submission (my first) */ new section
2016-08-29T05:41:29+00:00,736688170,736579318,1,Agsureka,User talk:Snowycats,
2016-09-10T05:31:53+00:00,738637838,0,1,Chattopadhyaysubhasis,User talk:Chattopadhyaysubhasis,/* Regarding Fraser */ new section
2016-09-10T05:15:25+00:00,738636154,738629282,1,Chattopadhyaysubhasis,Indian poetry in English,"I wrote an article on Fraser and I found another user on Wikipedia has something on her, so I created that page and have now linked this page. Being entirely honest. I know Fraser is a good poet and I did honestly do a bit of self-promotion."
2016-06-16T15:08:13+00:00,725578830,711972479,1,Chattopadhyaysubhasis,Purushottama Lal,"P. Lal wanted to be a Jesuit at one point in his salad days. That fact is not mentioned in this article at all. Nonetheless, this younger Lal became the mature Lal. And literary scholars need to take this into account while assessing him."
2016-06-14T14:26:55+00:00,725253808,725195285,1,David_Rotfleisch,Tax amnesty,/* Canada */
2016-06-14T04:56:47+00:00,725195285,724433053,1,David_Rotfleisch,Tax amnesty,/* Canada */
2016-06-09T06:55:52+00:00,724433053,724432637,1,David_Rotfleisch,Tax amnesty,/* Canada */
2016-06-09T06:51:15+00:00,724432637,683309031,1,David_Rotfleisch,Tax amnesty,/* References */
2016-09-11T14:02:16+00:00,738860372,738859948,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-11T13:58:36+00:00,738859948,738856582,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-11T12:55:04+00:00,738853269,738852870,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-11T12:44:27+00:00,738852194,738851856,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-11T12:40:29+00:00,738851856,738843005,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-11T10:35:50+00:00,738839114,738838851,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-11T10:33:30+00:00,738838851,738807090,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-11T04:01:33+00:00,738801403,738716335,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T17:02:03+00:00,738716335,738713399,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T16:38:25+00:00,738713399,738712936,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T16:34:32+00:00,738712936,738712197,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T16:28:38+00:00,738712197,738711805,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T16:25:27+00:00,738711805,738708449,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T13:55:29+00:00,738689292,738687870,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T08:25:23+00:00,738655295,738653265,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T05:52:55+00:00,738640086,738631625,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T05:50:16+00:00,738639751,738620856,1,Festeeliot,Theology,Undid revision 738512681 by [[Special:Contributions/Joshua Jonathan|Joshua Jonathan]] ([[User talk:Joshua Jonathan|talk]])
2016-09-10T04:32:06+00:00,738631625,738630454,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T04:24:25+00:00,738630789,738512175,1,Festeeliot,Indian philosophy,Undid revision 738512175 by [[Special:Contributions/Joshua Jonathan|Joshua Jonathan]] ([[User talk:Joshua Jonathan|talk]])
2016-09-10T04:18:20+00:00,738630225,738629753,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */
2016-09-10T04:13:42+00:00,738629753,738470568,1,Festeeliot,User talk:Joshua Jonathan,/* Regarding my inclusions of Advaita Ashrama */ new section
2016-09-10T04:09:04+00:00,738629282,738512897,1,Festeeliot,Indian poetry in English,Undid revision 738512897 by [[Special:Contributions/Joshua Jonathan|Joshua Jonathan]] ([[User talk:Joshua Jonathan|talk]])
2016-09-09T06:50:05+00:00,738486186,736455375,1,Festeeliot,Indian philosophy,/* Influence */
2016-09-04T06:40:05+00:00,737653002,737652350,1,Festeeliot,Theology,
2016-09-04T06:32:13+00:00,737652350,737651398,1,Festeeliot,Theology,/* Analogous discourses */
2016-09-04T06:22:13+00:00,737651398,737650823,1,Festeeliot,Theology,I first deleted this link because it was showing 5! then revised my own stance and saw that if it were properly formatted then it should remain here. Thanks.
2016-09-04T06:15:56+00:00,737650823,736677543,1,Festeeliot,Theology,This is an original essay on a nearly untouched subject: Hindu theology. I have also deleted a link which went to the wayback machine. It was showing 5!
2016-09-04T05:08:17+00:00,737645014,737643554,1,Festeeliot,Indian poetry in English,This is a Major edit since this establishes Fraser as a major voice in Indian poetry in English as a voice to reckon with.
2016-09-04T04:52:53+00:00,737643554,732855826,1,Festeeliot,Indian poetry in English,/* External links */
2016-09-04T03:40:34+00:00,737635875,735804985,1,Festeeliot,Partition of Bengal (1947),"The works cited mention a book by B Fraser. I found the review of her book in Prabuddha Bharata, today morning. The review is very well thought out and should complement the original wiki entry. It brings original insights into this entry. Thus I added it"
2016-08-19T16:18:50+00:00,735266836,732294128,1,Festeeliot,Susan Neiman,"Undid revision 732294128 by [[Special:Contributions/Kashmiri|Kashmiri]] ([[User talk:Kashmiri|talk]]) , while undoing added non-sign-up page please. Thanks. PhilPapers is open access totally as we all know. Pax."
2016-08-19T07:37:54+00:00,735210665,735210073,1,Festeeliot,Good and evil,/* External links */
2016-08-19T07:30:55+00:00,735210073,734419502,1,Festeeliot,Good and evil,This is a major edit in trying to make this page more rigorous. Thanks. Two citations have been added in the external reading and both references seem solid for beginners. Being new on Wikipedia I have bungled up the chronology of the references.
2016-07-30T18:49:10+00:00,732262837,732262105,1,Festeeliot,Prabuddha Bharata,Undid revision 729799283 by [[Special:Contributions/Kashmiri|Kashmiri]] ([[User talk:Kashmiri|talk]])
2016-07-30T18:45:40+00:00,732262465,0,1,Festeeliot,User talk:Festeeliot,I think people with religious biases both Hindu and non-Hindu should not have any say over Wikipedia. I observed the edits by one gentleman and it seems to me that he is grinding his own axe on this page. Thanks.
2016-07-30T18:42:12+00:00,732262105,729807862,1,Festeeliot,Prabuddha Bharata,Undid revision 729807862 by [[Special:Contributions/Kashmiri|Kashmiri]] ([[User talk:Kashmiri|talk]])
2016-07-30T18:28:35+00:00,732260675,728779648,1,Festeeliot,Paradise Lost,"/* Other information */ I found this on philpapers and found it useful and 0 plagiarism is there, so added it. thanks."
2016-07-30T18:10:19+00:00,732258602,732257459,1,Festeeliot,Susan Neiman,/* External links */ This is a major edit. This shows Neiman's acceptability as a universal thinker about the Problem of Evil.
2016-07-30T18:00:15+00:00,732257459,732257182,1,Festeeliot,Susan Neiman,/* External links */
2016-07-30T17:57:40+00:00,732257182,732257035,1,Festeeliot,Susan Neiman,/* External links */ I had wrongly placed it .
2016-07-30T17:56:08+00:00,732257035,710529927,1,Festeeliot,Susan Neiman,/* External links */ This link adds a review of this book which was not at all mentioned in the reviews' section in this wiki. Thanks.
2016-10-09T07:16:47+00:00,743351987,743351933,1,Ivanghosh,User talk:Ivanghosh,/* Requesting to unblock my account */
2016-10-09T07:16:21+00:00,743351933,743351889,1,Ivanghosh,User talk:Ivanghosh,/* Requesting to unblock my account */
2016-10-09T07:15:46+00:00,743351889,743351651,1,Ivanghosh,User talk:Ivanghosh,/* Requesting to unblock my account */ new section
2016-08-21T02:40:22+00:00,735488611,735487269,1,Ivanghosh,User:Ivanghosh/sandbox,
2016-08-21T02:24:24+00:00,735487269,0,1,Ivanghosh,User:Ivanghosh/sandbox,"[[WP:AES|←]]Created page with '{{User sandbox}} <!-- EDIT BELOW THIS LINE --> == Test Page == Wikipedia does not have a user page with this exact title. Before creating this page, please see '...'"
2016-09-10T08:26:40+00:00,738655412,738630789,0,Joshua Jonathan,Indian philosophy,Undid revision 738630789 by [[Special:Contributions/Festeeliot|Festeeliot]] ([[User talk:Festeeliot|talk]])still not in source and [[WP:UNDUE]]; see talk
2016-08-03T18:10:13+00:00,732855826,731185436,0,FrescoBot,Indian poetry in English,Bot: [[User:FrescoBot/Links|link syntax]] and minor changes
2016-07-03T12:33:02+00:00,728135276,728135189,0,Operacontralto,Indian philosophy,
2016-08-28T20:26:50+00:00,736631061,736630113,0,2601:183:4000:D57A:0:0:0:F33C,Good and evil,/* Buddhism */
2016-09-12T04:53:21+00:00,738992123,738825412,0,GünniX,Indian poetry in English,ISSN using [[Project:AWB|AWB]]
2016-08-26T22:43:14+00:00,736357092,736223526,0,Editor2020,Good and evil,removed [[Category:Social philosophy]] using [[WP:HC|HotCat]] ??
2016-06-23T14:53:51+00:00,726657210,726652595,0,Bonadea,Good and evil,restore template
2016-06-09T12:19:35+00:00,724464504,724463530,0,VirtualPoetix,Indian poetry in English,/* Anthologies */ Anthology of Indian Poetry edited by  Menka Shivdasani mentioned as imp landmark cited
2016-07-07T16:10:52+00:00,728779648,728777912,0,Isambard Kingdom,Paradise Lost,"Undid revision 728777912 by [[Special:Contributions/124.123.74.156|124.123.74.156]] ([[User talk:124.123.74.156|talk]]) ""on the earth"" is not necessary."
2016-09-10T00:42:13+00:00,738608553,738350624,0,Worldbruce,Partition of Bengal (1947),clarify that source is letter to editor
2016-09-07T13:48:45+00:00,738194095,738191921,0,Omnipaedista,Good and evil,style fix
2016-06-14T20:20:21+00:00,725299379,724338822,0,Nizil Shah,Partition of Bengal (1947),
2016-08-11T13:00:08+00:00,733995798,733979095,0,DonQuixote,Paradise Lost,Undid revision 733979095 by [[Special:Contributions/62.2.197.18|62.2.197.18]] ([[User talk:62.2.197.18|talk]]) unsourced change
2016-04-24T11:54:43+00:00,716871928,701406790,0,Rrburke,Prabuddha Bharata,reducing size of cover
2016-07-30T23:39:48+00:00,732294128,732258602,0,Kashmiri,Susan Neiman,Reverted to revision 710529927 by [[Special:Contributions/KasparBot|KasparBot]] ([[User talk:KasparBot|talk]]): External links should not be password-protected or require signing in to access the content. Removing. ([[WP:TW|TW]])
2016-03-17T14:02:33+00:00,710529927,698021052,0,KasparBot,Susan Neiman,"migrating [[Wikipedia:Persondata|Persondata]] to Wikidata, [[toollabs:kasparbot/persondata/|please help]], see [[toollabs:kasparbot/persondata/challenge.php/article/Susan Neiman|challenges for this article]]"
2016-07-25T06:35:20+00:00,731415090,731414813,0,Ekabhishek,Purushottama Lal,/* top */
2016-07-01T11:34:04+00:00,727811328,727810217,0,Budiutomo3323,Tax amnesty,/* United States */ remove a program which is mistakenly refered as tax amnesty
2016-06-14T14:26:55+00:00,725253808,725195285,0,David Rotfleisch,Tax amnesty,/* Canada */
2016-08-02T00:07:31+00:00,732594142,727811328,0,Samuud,Tax amnesty,/* Instances */
2016-09-03T08:51:08+00:00,737512024,736245073,0,202.62.17.229,Tax amnesty,/* Indonesia */
2016-06-20T14:43:15+00:00,726175883,726175831,0,Invisible Guy,Theology,Reverted 1 edit by [[Special:Contributions/108.201.5.115|108.201.5.115]] ([[User talk:108.201.5.115|talk]]) to last revision by 104.254.90.187. ([[WP:TW|TW]])
2016-09-15T07:59:19+00:00,739536953,739241575,0,176.221.219.213,Theology,An vident misspel in the very first word: Theologys -> Theology
2016-09-13T15:38:34+00:00,739241575,739241352,0,130.105.231.55,Theology,other meaning
2016-08-25T10:25:28+00:00,736127522,733789979,0,82.181.253.124,Theology,/* Theology and religious studies */
2016-06-09T06:55:52+00:00,724433053,724432637,0,David Rotfleisch,Tax amnesty,/* Canada */
2016-09-12T04:44:17+00:00,738991284,738708747,0,Joshua Jonathan,User talk:Chattopadhyaysubhasis,/* Regarding Fraser */ impersonisation
2016-08-29T03:49:59+00:00,736677543,736127522,0,GreenC bot,Theology,/* External links */[[User:Green Cardamom/WaybackMedic 2|WaybackMedic 2]]
2016-09-10T18:13:30+00:00,738727821,738708664,0,Joshua Jonathan,User talk:Festeeliot,/* A kitten for you! */ new WikiLove message
2016-07-24T04:04:01+00:00,731254007,730609424,0,Lowercase sigmabot III,User talk:Joshua Jonathan,Archiving 1 discussion(s) to [[User talk:Joshua Jonathan/Archive 2016]]) (bot
2016-06-25T04:14:23+00:00,726893663,726596002,0,Lowercase sigmabot III,User talk:Joshua Jonathan,Archiving 1 discussion(s) to [[User talk:Joshua Jonathan/Archive 2016]]) (bot
2016-10-08T04:57:11+00:00,743152750,743152695,0,Joshua Jonathan,User talk:Joshua Jonathan,"/* Pratītyasamutpāda, satipatthana, four truths, skandhas */ add thanks"
2016-09-13T04:24:37+00:00,739164681,739030888,0,Lowercase sigmabot III,User talk:Joshua Jonathan,Archiving 1 discussion(s) to [[User talk:Joshua Jonathan/Archive 2016]]) (bot
2016-09-30T04:26:19+00:00,741866927,741864707,0,Lowercase sigmabot III,User talk:Joshua Jonathan,Archiving 2 discussion(s) to [[User talk:Joshua Jonathan/Archive 2016]]) (bot
2016-06-19T13:30:54+00:00,726021708,725696372,0,Ms Sarah Welch,User talk:Joshua Jonathan,/* Admiring your patience */ new section
2016-07-02T04:56:25+00:00,727947742,727839703,0,Lowercase sigmabot III,User talk:Joshua Jonathan,Archiving 1 discussion(s) to [[User talk:Joshua Jonathan/Archive 2016]]) (bot
2016-09-08T04:30:58+00:00,738309177,737976230,0,68.194.224.242,User talk:Joshua Jonathan,/* History of Hinduism */ new section
2016-08-03T05:19:48+00:00,732776697,732771447,0,Joshua Jonathan,User talk:Joshua Jonathan,/* Brahui */ r
2016-09-01T20:54:43+00:00,737290050,737290010,0,SineBot,User talk:Joshua Jonathan,"Signing comment by [[Special:Contributions/160.39.47.48|160.39.47.48]] - ""/* Proto-Indo-European language */ new section"""
2016-06-23T04:30:39+00:00,726596002,726437853,0,Lowercase sigmabot III,User talk:Joshua Jonathan,Archiving 1 discussion(s) to [[User talk:Joshua Jonathan/Archive 2016]]) (bot
2016-06-16T21:51:55+00:00,725630008,725552235,0,Jayanta Sen,User talk:Joshua Jonathan,/* Origins of the PIE */
