timestamp,revid,parentid,sock,user,page,message
2021-11-04T04:04:51+00:00,1053477554,1053477449,1,Lebron_James_the_third,Hugh McCluggage,
2021-11-04T04:17:19+00:00,1053479028,1053478950,1,Lebron_James_the_4th,Chris Fagan (coach),
2021-11-04T04:14:32+00:00,1053478703,1049739767,1,Lebron_James_the_4th,Simon Goodwin,
2021-11-04T04:11:50+00:00,1053478378,1052788707,1,Lebron_James_the_4th,Chris Fagan (coach),
2021-11-04T04:09:29+00:00,1053478089,1026649439,1,Lebron_James_the_4th,Harry Sharp (footballer),
2021-11-04T04:05:30+00:00,1053477618,1050125664,1,Lebron_James_the_4th,Jarrod Berry,
2021-11-04T04:03:57+00:00,1053477449,1053477294,1,Lebron_James_the_4th,Hugh McCluggage,
2021-11-04T04:02:41+00:00,1053477294,1053477138,1,Lebron_James_the_4th,Hugh McCluggage,
2021-11-04T04:01:25+00:00,1053477138,1053477130,1,Lebron_James_the_4th,Hugh McCluggage,
2021-11-03T23:03:36+00:00,1053445041,1050112976,1,Lebron_James_the_4th,Hugh McCluggage,
2021-11-04T04:01:22+00:00,1053477130,1053445041,1,LeBron_James_the_17th,Hugh McCluggage,middle name
2021-09-10T00:33:59+00:00,1043412086,1043411545,1,Wyatt_Miller_is_god,Hugh McCluggage,
2021-09-10T00:29:51+00:00,1043411545,1043411161,1,Wyatt_Miller_is_god,Hugh McCluggage,
2021-09-10T00:26:57+00:00,1043411161,1043410570,1,Wyatt_Miller_is_god,Hugh McCluggage,
2021-09-10T00:22:34+00:00,1043410570,1043410308,1,Wyatt_Miller_is_god,Hugh McCluggage,
2021-09-10T00:20:42+00:00,1043410308,1042322790,1,Wyatt_Miller_is_god,Hugh McCluggage,
2021-10-15T21:17:44+00:00,1050112976,1050112516,0,Ash1216,Hugh McCluggage,/* Statistics */
2021-09-17T10:17:55+00:00,1044842399,1042343457,0,2001:8003:D16D:5400:3830:D8A7:35D6:6613,Chris Fagan (coach),/* Coaching statistics */
2021-09-12T06:04:30+00:00,1043826000,1043819525,0,Pachu Kannan,Hugh McCluggage,Restoring revision 1040747312 by 175.33.237.115:  [[w:en:WP:RW|(RW 16.1)]]
2021-10-14T02:34:21+00:00,1049827601,1044842399,0,Citation bot,Chris Fagan (coach),Alter: template type. Add: title. Changed bare reference to CS1/2. | [[WP:UCB|Use this bot]]. [[WP:DBUG|Report bugs]]. | Suggested by BrownHairedGirl | Linked from User:BrownHairedGirl/Articles_with_bare_links | #UCB_webform_linked 277/434
2021-06-03T13:39:13+00:00,1026649439,1016443994,0,Jjamesryan,Harry Sharp (footballer),only two games
2021-07-27T09:33:21+00:00,1035723531,1035367721,0,2A01:4C8:1482:FD0:1:1:5B5F:9DD2,Jarrod Berry,
2021-10-13T15:35:21+00:00,1049739767,1049739690,0,Johnny Stormer,Simon Goodwin,/* Playing honours */
2021-09-10T12:25:23+00:00,1043504026,1043503094,0,175.38.221.76,Simon Goodwin,/* Coaching career */Fixed content
2021-07-30T13:56:39+00:00,1036270067,1033874923,0,124.148.100.157,Chris Fagan (coach),/* Coaching statistics */Updated stats
2021-09-04T13:51:47+00:00,1042343457,1041402183,0,106.69.189.189,Chris Fagan (coach),
2021-06-25T11:31:37+00:00,1030350504,1030350409,0,2001:8003:1D00:D00:D1C8:B883:64F2:7E9D,Chris Fagan (coach),
2021-06-19T09:47:14+00:00,1029333994,1029161437,0,27.32.156.245,Chris Fagan (coach),
2021-08-30T10:02:46+00:00,1041402183,1041401992,0,Lachy708,Chris Fagan (coach),/* Coaching statistics */
2021-07-08T20:44:46+00:00,1032658597,1032331306,0,Red Director,Chris Fagan (coach),"Adding local [[Wikipedia:Short description|short description]]: ""Australian rules footballer and coach"", overriding Wikidata description ""Australian rules football player and coach"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])"
2021-07-08T20:42:20+00:00,1032658258,1023038204,0,Red Director,Hugh McCluggage,"Adding local [[Wikipedia:Short description|short description]]: ""Australian rules footballer"", overriding Wikidata description ""Australian rules footballer"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])"
2021-01-31T23:44:45+00:00,1004074948,1002752724,0,Goszei,Jarrod Berry,[[WP:GENFIXES|General fixes]]
2021-05-14T00:05:54+00:00,1023038204,1023038029,0,58.6.234.81,Hugh McCluggage,
2021-10-02T11:49:08+00:00,1047754024,1047709041,0,Avatar5991,Simon Goodwin,
2021-09-22T03:57:23+00:00,1045728235,1044776542,0,Avatar5991,Simon Goodwin,/* External links */
2021-10-11T21:19:27+00:00,1049442759,1047893313,0,SporkBot,Simon Goodwin,Remove a missing or deleted template
2021-09-04T14:35:40+00:00,1042349963,1042325707,0,49.3.193.106,Simon Goodwin,Removed vandalism
2021-09-29T04:14:46+00:00,1047124262,1046725383,0,49.3.193.106,Simon Goodwin,/* Career high (2005–2007) */
2021-08-22T09:43:20+00:00,1040045670,1040045189,0,KennyOfHrub,Simon Goodwin,/* Coaching statistics */
2021-05-19T03:39:41+00:00,1023924131,1023923774,0,203.12.166.62,Simon Goodwin,
